time,user_id,product_id,belong_cate_lvl1_id,belong_cate_lvl2_id,belong_cate_lvl3_id,belong_cate_lvl1_name,belong_cate_lvl2_name,belong_cate_lvl3_name,href
2016-06-02 09:00:35,0FC4358244000C266A2FCE7B9DC35666,1242989,8,62,63,Thời trang nữ,"Đồ bơi, đồ đi biển",Bikini,https://www.sendo.vn/san-pham/do-boi-short-hoa-cuc-xinh-bk-069-1242989/
2016-06-02 09:00:35,2206E40680257F56C83820CF5D57F683,3015752,8,26,700,Thời trang nữ,"Đầm, váy",Đầm suông,https://www.sendo.vn/san-pham/hang-nhap-cao-cap-dam-suong-hoa-tiet-hr709-3015752/
2016-06-02 09:00:35,465B5F04E6069F575DD901F41252D9E7,1961641,1629,1630,1845,Phụ kiện thời trang,Phụ kiện nam,"Vớ, tất",https://www.sendo.vn/san-pham/combo-2-doi-vo-nam-han-quoc-1961641/
2016-06-02 09:00:36,657553E1C68310958556A3F6CB801D31,1407423,8,9,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://www.sendo.vn/san-pham/ao-kieu-han-quoc-v0040-1407423/?trackid=1407423&utm_source=google&utm_medium=cpc&utm_content=1407423&utm_campaign=dpa_sendo_thoitrangnu_aonu_aosomicongso&gclid=COWrmuGfiM0CFUYIvAod6TgNFg
2016-06-02 09:00:37,414678D67EA39C7EE3527AD43F6D6B3F,3241774,8,26,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://www.sendo.vn/san-pham/hang-nhap-dam-xoe-phoi-no-co-3241774/
2016-06-02 09:00:37,B59921C0B643BBABEDA6924758C411A7,3089174,1663,1664,1665,Công nghệ,Thiết bị di động,Điện thoại di động,https://www.sendo.vn/san-pham/dien-thoai-nokia-lumia-535-black-3089174/
2016-06-02 09:00:38,8C8050DAA35B32F7886352C9F246DE9B,1104214,8,26,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://www.sendo.vn/san-pham/dam-xoe-theu-noi-hoa-tiet-tho-cam-xem-hinh-that-trong-chi-tiet-sp-1104214/
2016-06-02 09:00:40,EDEB0095CF9FE5C76B9ED55C1E78BAF2,2701548,8,26,698,Thời trang nữ,"Đầm, váy",Đầm ôm,https://www.sendo.vn/san-pham/dam-cong-so-hana-7710-2701548/
2016-06-02 09:00:40,45AB50BBCB1C85090AB44F3623DE6578,3186218,8,52,61,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Sản phẩm khác,https://www.sendo.vn/san-pham/ao-lien-quan-cot-day-sexy-s069-3186218/
2016-06-02 09:00:40,2AD881F6842725B117A7C844D99BA40A,2972269,1366,1387,1389,Đồng hồ,Phụ kiện đồng hồ,Dây đồng hồ,https://www.sendo.vn/san-pham/day-dong-ho-cao-cap-20mm-22mm-24mm-khoa-gap-inox-ma-so-d1602-2972269/?trackid=2972269&utm_source=google&utm_medium=cpc&utm_content=2972269&utm_campaign=dpa_sendo_donghophukien_phukiendongho_daydongho&gclid=CLS2yuifiM0CFdIRaAodpPoMZg
